User_ID,Age,Gender,Caloric Goal (kcal),Dietary Preferences,Allergies,Meal Plan,Calories Per Meal,Macronutrients,Recipes
1920,26,Female,2507,Vegan,Dairy,Snacks,490,Balanced,Steak and Vegetables
1921,28,Male,3249,Vegetarian,Nuts,Dinner,654,High Protein,Steak and Vegetables
1922,52,Female,2622,Vegetarian,None,Snacks,617,High Protein,Quinoa Bowl
1923,29,Male,2763,Vegetarian,Nuts,Dinner,744,High Protein,Grilled Chicken Salad
1924,29,Male,2819,Vegetarian,Dairy,Snacks,350,High Fat,Grilled Chicken Salad
1925,51,Male,2705,None,Shellfish,Lunch,641,High Protein,Quinoa Bowl
1926,53,Male,2414,None,None,Snacks,722,Balanced,Vegan Smoothie
1927,51,Female,2931,Gluten-Free,Nuts,Lunch,555,High Protein,Vegan Smoothie
1928,47,Female,2108,Gluten-Free,Dairy,Breakfast,536,Balanced,Steak and Vegetables
1929,58,Male,2524,None,None,Dinner,528,Balanced,Vegan Smoothie
1930,20,Male,3344,Vegetarian,Shellfish,Snacks,767,Low Carb,Quinoa Bowl
1931,51,Female,3375,Gluten-Free,None,Snacks,508,Low Carb,Quinoa Bowl
1932,49,Male,3298,None,Dairy,Snacks,386,High Protein,Quinoa Bowl
1933,32,Male,2570,Vegan,Shellfish,Dinner,383,Low Carb,Vegan Smoothie
1934,25,Male,2566,None,Shellfish,Dinner,609,Low Carb,Grilled Chicken Salad
1935,56,Male,2141,Vegan,Dairy,Dinner,335,High Fat,Vegan Smoothie
1936,59,Male,2305,Gluten-Free,Nuts,Lunch,702,High Fat,Steak and Vegetables
1937,26,Male,2253,Vegan,Shellfish,Snacks,751,Balanced,Quinoa Bowl
1938,43,Female,1787,None,Nuts,Dinner,578,Balanced,Vegan Smoothie
1939,39,Male,2848,Vegan,Dairy,Breakfast,374,Low Carb,Quinoa Bowl
1940,55,Male,1667,Vegan,Shellfish,Snacks,360,High Fat,Quinoa Bowl
1941,47,Female,1796,None,Dairy,Dinner,300,High Fat,Grilled Chicken Salad
1942,50,Female,3143,Gluten-Free,Nuts,Dinner,430,Low Carb,Grilled Chicken Salad
1943,31,Male,3165,Gluten-Free,Shellfish,Breakfast,475,Low Carb,Steak and Vegetables
1944,22,Female,3078,Gluten-Free,Dairy,Dinner,382,Low Carb,Quinoa Bowl
1945,27,Female,2382,Vegan,Shellfish,Snacks,370,Low Carb,Vegan Smoothie
1946,61,Female,2270,None,None,Lunch,795,Low Carb,Vegan Smoothie
1947,42,Male,3113,Gluten-Free,Dairy,Breakfast,474,High Fat,Steak and Vegetables
1948,37,Male,2893,Vegetarian,Dairy,Lunch,656,High Fat,Grilled Chicken Salad
1949,28,Male,3249,Vegetarian,Dairy,Snacks,572,High Fat,Quinoa Bowl
1950,51,Male,3234,Vegan,Nuts,Dinner,535,High Protein,Grilled Chicken Salad
1951,33,Female,2492,Vegan,None,Dinner,565,Low Carb,Grilled Chicken Salad
1952,21,Male,2943,Vegan,None,Lunch,745,Balanced,Quinoa Bowl
1953,53,Female,3434,None,Dairy,Dinner,591,Balanced,Grilled Chicken Salad
1954,45,Female,2861,Gluten-Free,Nuts,Snacks,721,High Protein,Vegan Smoothie
1955,27,Female,3132,Vegetarian,Nuts,Breakfast,528,Low Carb,Grilled Chicken Salad
1956,41,Female,1955,Vegetarian,Dairy,Lunch,596,High Protein,Quinoa Bowl
1957,26,Female,3050,Vegetarian,Dairy,Lunch,598,High Protein,Steak and Vegetables
1958,23,Female,3034,Vegetarian,Nuts,Snacks,498,Low Carb,Steak and Vegetables
1959,54,Male,2106,Vegan,Nuts,Snacks,500,Balanced,Vegan Smoothie
1960,27,Female,2775,Vegetarian,Shellfish,Breakfast,745,High Fat,Vegan Smoothie
1961,48,Male,2551,Vegetarian,None,Snacks,520,High Protein,Steak and Vegetables
1962,53,Female,2505,Vegan,Dairy,Lunch,740,High Protein,Vegan Smoothie
1963,58,Male,1875,Vegan,Nuts,Snacks,449,High Protein,Grilled Chicken Salad
1964,51,Male,3215,None,Nuts,Lunch,464,High Protein,Steak and Vegetables
1965,26,Male,3233,Gluten-Free,None,Lunch,420,High Protein,Steak and Vegetables
1966,46,Female,1543,Gluten-Free,None,Dinner,585,High Fat,Vegan Smoothie
1967,58,Male,2047,Vegan,Shellfish,Snacks,588,Balanced,Quinoa Bowl
1968,55,Female,2443,Vegetarian,Dairy,Dinner,410,Low Carb,Vegan Smoothie
1969,63,Male,3395,Vegetarian,None,Snacks,668,Balanced,Quinoa Bowl
1970,18,Male,3025,Vegetarian,Dairy,Lunch,321,High Fat,Steak and Vegetables
1971,29,Male,3300,None,None,Snacks,469,Balanced,Quinoa Bowl
1972,40,Female,3474,None,Dairy,Dinner,443,Low Carb,Steak and Vegetables
1973,18,Female,2690,None,Shellfish,Breakfast,739,High Protein,Grilled Chicken Salad
1974,48,Female,2450,Gluten-Free,Dairy,Snacks,366,Low Carb,Vegan Smoothie
1975,55,Female,2975,Vegan,Dairy,Lunch,729,High Protein,Quinoa Bowl
1976,42,Female,1685,Gluten-Free,Nuts,Breakfast,757,High Fat,Steak and Vegetables
1977,55,Male,1666,Vegetarian,Dairy,Lunch,787,Low Carb,Vegan Smoothie
1978,21,Male,2756,Gluten-Free,Nuts,Breakfast,572,High Fat,Steak and Vegetables
1979,60,Male,3279,None,None,Snacks,547,Balanced,Quinoa Bowl
1980,43,Male,3220,Vegetarian,Nuts,Snacks,374,High Fat,Steak and Vegetables
1981,49,Female,2732,Gluten-Free,Nuts,Snacks,775,Low Carb,Grilled Chicken Salad
1982,45,Female,2254,None,Nuts,Lunch,572,Balanced,Vegan Smoothie
1983,50,Female,2860,Gluten-Free,None,Breakfast,524,High Fat,Steak and Vegetables
1984,44,Male,3438,Gluten-Free,Dairy,Dinner,670,Low Carb,Vegan Smoothie
1985,18,Male,2667,Vegan,Dairy,Lunch,407,High Fat,Steak and Vegetables
1986,25,Female,3248,Vegan,None,Lunch,649,Low Carb,Quinoa Bowl
1987,38,Female,1595,Vegetarian,Dairy,Lunch,514,High Protein,Quinoa Bowl
1988,40,Female,3446,Vegetarian,Dairy,Dinner,529,Low Carb,Steak and Vegetables
1989,49,Female,2544,None,Shellfish,Breakfast,689,High Fat,Grilled Chicken Salad
1990,20,Male,1576,Vegetarian,Dairy,Lunch,732,High Protein,Grilled Chicken Salad
1991,61,Female,1856,Gluten-Free,Shellfish,Snacks,572,High Fat,Steak and Vegetables
1992,23,Male,2774,Vegetarian,Dairy,Breakfast,363,Balanced,Steak and Vegetables
1993,23,Male,1644,Gluten-Free,None,Lunch,376,High Fat,Grilled Chicken Salad
1994,42,Male,2639,Vegetarian,Dairy,Snacks,405,High Protein,Vegan Smoothie
1995,58,Male,2801,Vegetarian,Dairy,Breakfast,574,High Protein,Quinoa Bowl
1996,31,Male,2048,Vegetarian,Shellfish,Lunch,746,High Fat,Quinoa Bowl
1997,36,Female,2415,Vegetarian,Nuts,Snacks,573,High Protein,Vegan Smoothie
1998,30,Female,2971,Vegan,Nuts,Dinner,716,Low Carb,Steak and Vegetables
1999,54,Female,3084,None,Dairy,Snacks,557,Low Carb,Steak and Vegetables
2000,58,Male,2904,Vegan,Nuts,Dinner,362,High Fat,Steak and Vegetables
